Imbalance_Method,Epoch,Train_Loss,Validation_Weighted_F1,AF_F1,SVT_F1,Sinus Brady_F1,Sinus Rhythm_F1
SMOTEENN,33,0.010416944733094326,0.8621156783661778,0.8377614471452798,0.46938775510204084,0.9539951573849879,0.7892976588628763
SMOTEENN,34,0.010597387458111222,0.8631451591208711,0.8392554991539763,0.4816753926701571,0.9541616405307599,0.7892376681614349
SMOTEENN,35,0.010477254339079348,0.8605943546438736,0.8343767785998861,0.5193370165745856,0.9552599758162031,0.7787418655097614
SMOTEENN,36,0.009986499441770534,0.8714707360832777,0.850613154960981,0.5310734463276836,0.960582171012735,0.7874720357941835
SMOTEENN,37,0.00884122354117422,0.8582507574339564,0.8314350797266514,0.4723618090452261,0.9568913175470553,0.7763157894736842
SMOTEENN,38,0.011614912031681633,0.869959599248773,0.8522412838959601,0.5432098765432098,0.9536423841059603,0.7873303167420814
SMOTEENN,39,0.008374496044332639,0.8660688422835626,0.8446438586651711,0.5348837209302325,0.9546827794561934,0.7831858407079646
SMOTEENN,40,0.007451393812345049,0.8787362564447481,0.8629609246009906,0.5108695652173914,0.959902794653706,0.8027681660899654
SMOTEENN,41,0.008307639871865965,0.876053634193551,0.8626163108921729,0.5168539325842697,0.9546568627450981,0.798175598631699
SMOTEENN,42,0.010914980652236199,0.86519573041921,0.8504464285714286,0.5086705202312138,0.9490291262135923,0.779134295227525
SMOTEENN,43,0.009224185634907872,0.8614048358517922,0.8375778155065082,0.49214659685863876,0.9569957601453665,0.7756906077348066
SMOTEENN,44,0.008141803312760227,0.8695943106075066,0.8489612577203818,0.4787234042553192,0.9576271186440678,0.7950727883538634
SMOTEENN,45,0.007563043141332869,0.8641132015230999,0.8402032749858837,0.5058823529411764,0.9554753309265944,0.7859495060373216
SMOTEENN,46,0.0092036676578192,0.8671000058884843,0.8455103179029559,0.4942528735632184,0.9569436021831413,0.7884187082405345
SMOTEENN,47,0.006352865248089607,0.8739551977692239,0.853672004417449,0.5555555555555556,0.9600967351874244,0.7914317925591883
SMOTEENN,48,0.009578188279697291,0.8666272267761973,0.8429290106204583,0.47619047619047616,0.9586374695863747,0.7914798206278026
SMOTEENN,49,0.007193385336928421,0.8757740608128691,0.859504132231405,0.5443037974683544,0.9579524680073126,0.7933333333333333
SMOTEENN,50,0.008177592022376773,0.8671692475825756,0.8440469536053661,0.5057471264367817,0.9617950272892662,0.7804878048780488
SMOTEENN,51,0.005483648861732202,0.8724447334589314,0.8496366685299049,0.4842105263157895,0.9606775559588627,0.8027210884353742
SMOTEENN,52,0.007529099478571632,0.8745270837397814,0.8555555555555555,0.5113636363636364,0.9559975889089813,0.8054607508532423
SMOTEENN,53,0.006089528330329913,0.8764843048696005,0.8599779492833517,0.5202312138728323,0.9581564584596726,0.7995444191343963
SMOTEENN,54,0.0065651673008992545,0.8712447162058875,0.8558758314855875,0.5176470588235295,0.9526699029126213,0.7914798206278026
SMOTEENN,55,0.006152368793373742,0.8579876152974859,0.832291074474133,0.4742268041237113,0.9550089982003599,0.7762863534675615
SMOTEENN,56,0.006954041266151343,0.8709852212255547,0.8504464285714286,0.48128342245989303,0.959902794653706,0.7941507311586051
SMOTEENN,57,0.006015666787246247,0.8698987605643491,0.8481439820022497,0.5077720207253886,0.9592209373097992,0.7911111111111111
SMOTEENN,58,0.0059026385058956075,0.8742212849454977,0.8558758314855875,0.5308641975308642,0.9573690621193667,0.7969094922737306
SMOTEENN,59,0.0064504021254224286,0.8641576583854301,0.8416901408450704,0.5111111111111111,0.9537537537537537,0.785234899328859
SMOTEENN,60,0.006595559513665058,0.8679332626384543,0.8484175458078845,0.4918032786885246,0.9565217391304348,0.7870680044593088
